playerid,name,twit_url,twit_handle,insta_url,insta_handle,twit_id,twit_followers_count,twit_tweet_count,2021-22,2022-23,2023-24,2024-25,2025-26,2026-27,Guaranteed
1629002,Chimezie Metu,https://twitter.com/Chimezie_Metu,Chimezie_Metu,https://instagram.com/mezie,mezie,288535111,10436,11798,1762796.0,1910860.0,0.0,0.0,0.0,0.0,0.0
203090,Maurice Harkless,https://twitter.com/moe_harkless,moe_harkless,https://instagram.com/moe_harkless,moe_harkless,64307053,51717,456,4347600.0,4564980.0,0.0,0.0,0.0,0.0,8912580.0
202684,Tristan Thompson,https://twitter.com/RealTristan13,RealTristan13,https://instagram.com/realtristan13,realtristan13,66816759,661486,6133,9720900.0,0.0,0.0,0.0,0.0,0.0,9720900.0
1630558,Davion Mitchell,https://twitter.com/hoopculture13,hoopculture13,https://instagram.com/daaay____,daaay____,2202306567,19977,6152,4603320.0,4833600.0,5063760.0,6451230.0,0.0,0.0,9436920.0
1630218,Robert Woodard II,https://twitter.com/Raw2512,Raw2512,https://instagram.com/r__a__wii,r__a__wii,2885590794,7177,2343,1517981.0,1782621.0,1930681.0,0.0,0.0,0.0,1817981.0
1630186,Jahmi'us Ramsey,https://twitter.com/newanimprovedJR,newanimprovedJR,https://instagram.com/jramsey.3,jramsey.3,699844978286006272,10574,3353,1517981.0,1782621.0,0.0,0.0,0.0,0.0,1517981.0
1626158,Richaun Holmes,https://twitter.com/Rich_Holmes22,Rich_Holmes22,https://instagram.com/rich_holmes22,rich_holmes22,151284668,35485,29899,10384500.0,11215260.0,12046020.0,12876780.0,0.0,0.0,33645780.0
1629663,Louis King,https://twitter.com/LouisKing,LouisKing,https://instagram.com/louking,louking,775122046007336960,5932,601,53176.0,,,,,,
1627741,Buddy Hield,https://twitter.com/buddyhield,buddyhield,https://instagram.com/buddylove242,buddylove242,174520063,136671,9311,22477273.0,20522727.0,18568182.0,0.0,0.0,0.0,61568182.0
203458,Alex Len,https://twitter.com/alexlen,alexlen,https://instagram.com/alexlen_25,alexlen_25,1538825629,16714,371,3731707.0,3918293.0,0.0,0.0,0.0,0.0,7650000.0
1627745,Damian Jones,https://twitter.com/dameology,dameology,https://instagram.com/dameology,dameology,1684946220,24349,1322,1977011.0,0.0,0.0,0.0,0.0,0.0,0.0
1628963,Marvin Bagley III,https://twitter.com/MB3FIVE,MB3FIVE,https://instagram.com/mb3five,mb3five,2797019768,92338,1958,11312114.0,0.0,0.0,0.0,0.0,0.0,11312114.0
203084,Harrison Barnes,https://twitter.com/hbarnes,hbarnes,https://instagram.com/hbarnes,hbarnes,555393138,592490,5077,20284091.0,18352273.0,0.0,0.0,0.0,0.0,38636364.0
1629674,Neemias Queta,https://twitter.com/nemi1599,nemi1599,https://instagram.com/neemy23,neemy23,782491815689785344,33689,12435,53176.0,,,,,,
1628983,Shai Gilgeous-Alexander,https://twitter.com/shaiglalex,shaiglalex,https://instagram.com/shai,shai,2873604528,119944,1156,5495532.0,29750000.0,32130000.0,34510000.0,36890000.0,39270000.0,178045532.0
1630581,Josh Giddey,https://twitter.com/joshgiddey,joshgiddey,https://instagram.com/joshgiddey,joshgiddey,1150612989399093248,47257,95,5988000.0,6287400.0,6587040.0,8352367.0,0.0,0.0,12275400.0
1629652,Luguentz Dort,https://twitter.com/luthebeast,luthebeast,https://instagram.com/luthebeast,luthebeast,2949958191,32884,1380,1782621.0,1930681.0,0.0,0.0,0.0,0.0,625000.0
1629647,Darius Bazley,https://twitter.com/BazleyDarius,BazleyDarius,https://instagram.com/dariusbazley,dariusbazley,3011471122,21849,1520,2513040.0,4264629.0,0.0,0.0,0.0,0.0,6777669.0
1628778,Paul Watson,https://twitter.com/_PWJiii,_PWJiii,https://instagram.com/pwat3,pwat3,900192978,4592,7811,53176.0,,,,,,
1630177,Theo Maledon,,,https://instagram.com/theomaledon,theomaledon,0,0,0,2000000.0,1900000.0,1930681.0,0.0,0.0,0.0,2000000.0
202324,Derrick Favors,https://twitter.com/dfavors14,dfavors14,https://instagram.com/_dfavors15,_dfavors15,151728579,148837,1040,9720900.0,10183800.0,0.0,0.0,0.0,0.0,9720900.0
1629660,Ty Jerome,https://twitter.com/tyjerome_,tyjerome_,https://instagram.com/tyjerome_,tyjerome_,1116736652960047105,19866,424,2412840.0,4220057.0,0.0,0.0,0.0,0.0,6632897.0
1630197,Aleksej Pokusevski,https://twitter.com/aleksejpokusevs,aleksejpokusevs,https://instagram.com/17_poku,17_poku,2421052888,8678,38,3113160.0,3261480.0,5009633.0,0.0,0.0,0.0,6374640.0
1630598,Aaron Wiggins,https://twitter.com/Aaron_Wiggins_,Aaron_Wiggins_,https://instagram.com/a.wigg,a.wigg,2382906541,6308,3546,53176.0,,,,,,
1629676,Isaiah Roby,https://twitter.com/roby_isaiah,roby_isaiah,https://instagram.com/zayro,zayro,1444425812,18380,7123,1782621.0,1930681.0,0.0,0.0,0.0,0.0,0.0
1630544,Tre Mann,https://twitter.com/tre2mann3,tre2mann3,https://instagram.com/treshaunmann,treshaunmann,821878412382007296,15229,702,2901240.0,3046200.0,3191280.0,4908189.0,0.0,0.0,5947440.0
1629603,Mamadi Diakite,https://twitter.com/_mdiakite,_mdiakite,https://instagram.com/_mdiakite25,_mdiakite25,1262492749,14603,442,342312.0,0.0,0.0,0.0,0.0,0.0,1426936.0
1630249,Vit Krejci,https://twitter.com/v_krejci,v_krejci,https://instagram.com/vitaa_krejci,vitaa_krejci,838439480084348928,2077,74,925258.0,1563518.0,1836096.0,1988598.0,0.0,0.0,1707017.0
203488,Mike Muscala,,,,,0,0,0,3500000.0,3500000.0,0.0,0.0,0.0,0.0,3500000.0
1629026,Kenrich Williams,https://twitter.com/williamskenrich,williamskenrich,https://instagram.com/kenrich_williams,kenrich_williams,444357023,2889,1452,2000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0
1630526,Jeremiah Robinson-Earl,https://twitter.com/JCREarl,JCREarl,https://instagram.com/jeremiah,jeremiah,2955618033,7790,273,2000000.0,2000000.0,1900000.0,1988598.0,0.0,0.0,4000000.0
1630607,Chris Smith,,,https://www.instagram.com/thecsmiff,thecsmiff,0,0,0,53176.0,,,,,,
1630595,Cade Cunningham,https://twitter.com/CadeCunningham_,CadeCunningham_,https://instagram.com/cadecunn1ngham,cadecunn1ngham,718191913468211201,78911,1747,10050120.0,10552800.0,11055240.0,13940658.0,0.0,0.0,20602920.0
1630199,Cassius Stanley,https://twitter.com/cassius_stanley,cassius_stanley,https://instagram.com/cassiusstanley,cassiusstanley,714803670,49521,4276,53176.0,,,,,,
1628402,Frank Jackson,https://twitter.com/FWJackson15,FWJackson15,https://instagram.com/franklinjackson5,franklinjackson5,2218539384,21227,1143,3000000.0,3150000.0,0.0,0.0,0.0,0.0,3000000.0
1628977,Hamidou Diallo,https://twitter.com/hamidoudiallo,hamidoudiallo,https://instagram.com/hami.diallo,hami.diallo,2513781202,67222,1059,5200000.0,5200000.0,0.0,0.0,0.0,0.0,5200000.0
1630165,Killian Hayes,https://twitter.com/iam_killian,iam_killian,https://instagram.com/iam_killian,iam_killian,1081639564228345860,16610,8,5572680.0,5837760.0,7413955.0,0.0,0.0,0.0,11410440.0
1626168,Trey Lyles,https://twitter.com/TreyLyles,TreyLyles,https://instagram.com/treylyles,treylyles,232901524,105545,14025,2500000.0,2625000.0,0.0,0.0,0.0,0.0,2500000.0
203924,Jerami Grant,https://twitter.com/JeramiGrant,JeramiGrant,https://instagram.com/jeramigrant,jeramigrant,272562079,51514,8444,20000000.0,20952381.0,0.0,0.0,0.0,0.0,40952381.0
1630587,Isaiah Livers,https://twitter.com/isaiah__02,isaiah__02,https://instagram.com/isaiah_livers,isaiah_livers,975249576,12020,12944,1057260.0,1563518.0,1836096.0,0.0,0.0,0.0,2620778.0
203482,Kelly Olynyk,https://twitter.com/KellyOlynyk,KellyOlynyk,https://instagram.com/kellyolynyk,kellyolynyk,281405595,79079,1575,12195122.0,12804878.0,12195122.0,0.0,0.0,0.0,28000000.0
203585,Rodney McGruder,https://twitter.com/RodneyMcGruder,RodneyMcGruder,https://instagram.com/rodneymcgruder,rodneymcgruder,1468865215,7943,136,1939350.0,0.0,0.0,0.0,0.0,0.0,1939350.0
202709,Cory Joseph,https://twitter.com/Cory_Joe,Cory_Joe,https://instagram.com/coryjoseph,coryjoseph,279697145,106505,835,14620000.0,10310000.0,0.0,0.0,0.0,0.0,14620000.0
1628367,Josh Jackson,https://twitter.com/j_josh11,j_josh11,https://instagram.com/josh_j11,josh_j11,2412019869,57947,1723,5005350.0,0.0,0.0,0.0,0.0,0.0,5005350.0
1630691,Jamorko Pickett,https://twitter.com/JamorkoP1,JamorkoP1,https://instagram.com/jamorkop1,jamorkop1,3539940015,1664,760,53176.0,,,,,,
1630191,Isaiah Stewart,https://twitter.com/Dreamville_33,Dreamville_33,https://instagram.com/the.isaiahstewart,the.isaiahstewart,3297734223,18108,2589,3277080.0,3433320.0,5266713.0,0.0,0.0,0.0,6710400.0
1630240,Saben Lee,https://twitter.com/SabenLee,SabenLee,https://instagram.com/_sabenlee,_sabenlee,3007277940,1936,3869,1489065.0,1752638.0,1902137.0,0.0,0.0,0.0,3241703.0
1630180,Saddiq Bey,https://twitter.com/_Beyyy15,_Beyyy15,https://instagram.com/saddiq.bey,saddiq.bey,756596850434596864,2929,15,2824320.0,2959080.0,4556983.0,0.0,0.0,0.0,5783400.0
1630568,Luka Garza,https://twitter.com/LukaG_55,LukaG_55,https://instagram.com/lgarza_55,lgarza_55,1374451580,35809,4262,925258.0,0.0,0.0,0.0,0.0,0.0,0.0
1628371,Jonathan Isaac,https://twitter.com/JJudahIsaac,JJudahIsaac,https://instagram.com/jonisaac_01,jonisaac_01,2172852233,109930,6326,17400000.0,17400000.0,17400000.0,17400000.0,0.0,0.0,69600000.0
1629643,Chuma Okeke,https://twitter.com/chuma_okeke,chuma_okeke,https://instagram.com/chumaokeke_,chumaokeke_,2200131510,15218,4950,3277080.0,3433320.0,5266713.0,0.0,0.0,0.0,6710400.0
1630591,Jalen Suggs,https://twitter.com/jalensuggs,jalensuggs,https://instagram.com/jalensuggs,jalensuggs,531506811,44669,1643,6593040.0,6922440.0,7252200.0,9188537.0,0.0,0.0,13515480.0
1628964,Mo Bamba,https://twitter.com/TheRealMoBamba,TheRealMoBamba,https://instagram.com/therealmobamba,therealmobamba,791091279580889089,38602,461,7568742.0,0.0,0.0,0.0,0.0,0.0,7568742.0
203487,Michael Carter-Williams,https://twitter.com/mcarterwilliams,mcarterwilliams,https://instagram.com/mcarterwilliams,mcarterwilliams,155782494,127011,13161,3000000.0,0.0,0.0,0.0,0.0,0.0,3000000.0
1630181,R.J. Hampton,https://twitter.com/RjHampton14,RjHampton14,https://instagram.com/rjhampton14,rjhampton14,736042213138796546,73080,6811,2303040.0,2412840.0,4220057.0,0.0,0.0,0.0,4715880.0
203914,Gary Harris,https://twitter.com/thats_G_,thats_G_,https://instagram.com/thats_g_,thats_g_,126458229,65182,18960,20482143.0,0.0,0.0,0.0,0.0,0.0,20482143.0
1629649,Ignas Brazdeikis,https://twitter.com/_iggy_braz,_iggy_braz,https://instagram.com/_iggy_braz_,_iggy_braz_,3307421506,23665,1433,53176.0,,,,,,
1628365,Markelle Fultz,https://twitter.com/MarkelleF,MarkelleF,https://instagram.com/markellefultz,markellefultz,1496917872,235150,8167,16500000.0,16500000.0,17000000.0,0.0,0.0,0.0,35000000.0
1629021,Moritz Wagner,https://twitter.com/moritz_weasley,moritz_weasley,https://instagram.com/moritz_weasley,moritz_weasley,542457164,62035,665,1729217.0,1878720.0,0.0,0.0,0.0,0.0,1729217.0
1630532,Franz Wagner,https://twitter.com/franzboogie,franzboogie,https://instagram.com/franz_weasley,franz_weasley,1404190041648242688,9749,6,5007840.0,5258280.0,5508720.0,7007092.0,0.0,0.0,10266120.0
1629678,Admiral Schofield,https://twitter.com/admiralelite15,admiralelite15,https://instagram.com/uncle_scho,uncle_scho,271186255,49803,17912,159528.0,0.0,0.0,0.0,0.0,0.0,639412.0
203082,Terrence Ross,https://twitter.com/TerrenceRoss,TerrenceRoss,https://instagram.com/terrence,terrence,231335961,204055,5041,12500000.0,11500000.0,0.0,0.0,0.0,0.0,24000000.0
201577,Robin Lopez,https://twitter.com/rolopez42,rolopez42,https://instagram.com/gustogummi88,gustogummi88,48028402,163745,3590,5000000.0,0.0,0.0,0.0,0.0,0.0,5000000.0
1628976,Wendell Carter Jr.,https://twitter.com/wendellcarter34,wendellcarter34,https://instagram.com/wendellcarterjr,wendellcarterjr,607519948,53150,858,6920027.0,14150000.0,13050000.0,11950000.0,10850000.0,0.0,50000000.0
1630175,Cole Anthony,https://twitter.com/The_ColeAnthony,The_ColeAnthony,https://instagram.com/the_cole.anthony,the_cole.anthony,3996123136,80763,2527,3449400.0,3613680.0,5539771.0,0.0,0.0,0.0,7063080.0
202734,E'Twaun Moore,https://twitter.com/ETwaun55,ETwaun55,https://instagram.com/etwaun_55,etwaun_55,270072188,33606,994,2641691.0,0.0,0.0,0.0,0.0,0.0,2641691.0
1630224,Jalen Green,https://twitter.com/JalenGreen,JalenGreen,https://instagram.com/jalen,jalen,701574192781602816,170837,1150,8992200.0,9441720.0,9891600.0,12483199.0,0.0,0.0,18433920.0
202322,John Wall,https://twitter.com/JohnWall,JohnWall,https://instagram.com/johnwall,johnwall,132389474,1908967,25950,44310840.0,47366760.0,0.0,0.0,0.0,0.0,44310840.0
1628021,David Nwaba,https://twitter.com/dnwaba0,dnwaba0,https://instagram.com/davidnwaba,davidnwaba,4809548058,10706,417,4650000.0,5022000.0,5394000.0,0.0,0.0,0.0,9672000.0
1629645,Kevin Porter Jr.,,,https://www.instagram.com/kevinporterjr/,kevinporterjr,0,0,0,2130240.0,3845083.0,0.0,0.0,0.0,0.0,5975323.0
1630231,Kenyon Martin Jr.,https://twitter.com/kj__martin,kj__martin,https://www.instagram.com/kenyonmartinjr/,kenyonmartinjr,3301348460,15757,1466,1517981.0,1782621.0,1930681.0,0.0,0.0,0.0,0.0
1629717,Armoni Brooks,https://twitter.com/snipabrooks_,snipabrooks_,https://instagram.com/snipabrooks,snipabrooks,1054933021038645249,9638,2432,1489065.0,1752638.0,1902137.0,2057646.0,0.0,0.0,1489065.0
1630256,Jae'Sean Tate,https://twitter.com/o_tate_,o_tate_,https://instagram.com/o_tate,o_tate,241354214,17387,7690,1517981.0,1782621.0,0.0,0.0,0.0,0.0,0.0
1630528,Josh Christopher,https://twitter.com/Jaygup23,Jaygup23,https://instagram.com/jaygup,jaygup,2321821272,96339,9893,2259240.0,2372160.0,2485200.0,4346615.0,0.0,0.0,4631400.0
201569,Eric Gordon,https://twitter.com/TheofficialEG10,TheofficialEG10,https://instagram.com/officialeg10,officialeg10,299242570,225392,2533,18218818.0,19568360.0,20917902.0,0.0,0.0,0.0,37787178.0
201571,D.J. Augustin,https://twitter.com/augustinDj14,augustinDj14,https://instagram.com/djaugustin,djaugustin,1145404516684226562,4851,212,7000000.0,7333333.0,0.0,0.0,0.0,0.0,7333333.0
1630227,Daishen Nix,https://twitter.com/djfromveg,djfromveg,https://instagram.com/djdaishen,djdaishen,4440258074,3215,873,53176.0,,,,,,
1630586,Usman Garuba,https://twitter.com/Usmangaruba,Usmangaruba,https://instagram.com/destusman,destusman,1067724298603892736,20089,214,2353320.0,2471160.0,2588400.0,4392515.0,0.0,0.0,4824480.0
1630243,Trevelin Queen,https://twitter.com/trev_up,trev_up,https://instagram.com/trevupnow_,trevupnow_,3335097551,3381,8718,53176.0,,,,,,
1629726,Garrison Mathews,https://twitter.com/gmathews_24,gmathews_24,https://instagram.com/garrison_mathews24,garrison_mathews24,3103332430,7030,1640,1093598.0,1815677.0,1968182.0,2230253.0,0.0,0.0,1093598.0
1628464,Daniel Theis,https://twitter.com/dtheis10,dtheis10,https://instagram.com/dtheis10,dtheis10,4044682379,51870,1393,8372093.0,8790698.0,9209302.0,9627907.0,0.0,0.0,36000000.0
1630578,Alperen Sengun,https://twitter.com/alperennsengun,alperennsengun,https://instagram.com/alperen.sengun,alperen.sengun,1101806852034232320,51526,60,3214680.0,3375480.0,3536400.0,5424838.0,0.0,0.0,6590160.0
1626174,Christian Wood,https://twitter.com/Chriswood_5,Chriswood_5,https://instagram.com/chriswood_5,chriswood_5,296065053,52377,781,13666667.0,14317459.0,0.0,0.0,0.0,0.0,27984126.0
